sst_ts,direct_ts,diff_seconds,device,country
1768021973000000,1768021973145737,0.145737,mobile,Australia
1768021992000000,1768021990502921,-1.497079,desktop,China
1768021993000000,1768021990502921,-2.497079,desktop,China
1768022151000000,1768022151591877,0.591877,mobile,Australia
1768022157000000,1768022156755832,-0.244168,desktop,Australia
1768022233000000,1768022233066249,0.066249,desktop,Australia
1768022237000000,1768022237622146,0.622146,mobile,Australia
1768022260000000,1768022259933980,-0.06602,mobile,Australia
1768022269000000,1768022268892157,-0.107843,mobile,Australia
1768022298000000,1768022297899443,-0.100557,desktop,Australia
1768022415000000,1768022415047816,0.047816,desktop,Australia
1768022421000000,1768022420800747,-0.199253,desktop,Australia
1768022495000000,1768022495254142,0.254142,desktop,Australia
1768022547000000,1768022547013545,0.013545,mobile,Australia
1768022556000000,1768022556829846,0.829846,desktop,Australia
1768022569000000,1768022556829846,-12.170154,desktop,Australia
1768022570000000,1768022569593756,-0.406244,mobile,Australia
1768022657000000,1768022657155612,0.155612,mobile,Australia
1768022725000000,1768022725013901,0.013901,mobile,Australia
1768022728000000,1768022727940018,-0.059982,desktop,Australia
1768022818000000,1768022817563654,-0.436346,mobile,Australia
1768022833000000,1768022833171925,0.171925,mobile,Australia
1768022873000000,1768022872585805,-0.414195,desktop,India
1768022874000000,1768022873795417,-0.204583,desktop,Australia
1768022931000000,1768022930721520,-0.27848,mobile,Australia
1768023015000000,1768023015043762,0.043762,desktop,Australia
1768023060000000,1768023060118864,0.118864,mobile,Australia
1768023078000000,1768023077771360,-0.22864,desktop,Australia
1768023153000000,1768023126768395,-26.231605,desktop,Thailand
1768023198000000,1768023198255362,0.255362,desktop,Australia
1768023241000000,1768023240562388,-0.437612,desktop,Thailand
1768023298000000,1768023298475858,0.475858,mobile,Australia
1768023384000000,1768023384346337,0.346337,desktop,Australia
1768023481000000,1768023481157777,0.157777,mobile,Australia
1768023511000000,1768023511088796,0.088796,desktop,Australia
1768023550000000,1768023549502153,-0.497847,mobile,Australia
1768023620000000,1768023620362059,0.362059,mobile,Australia
1768023670000000,1768023670709697,0.709697,mobile,Australia
1768023690000000,1768023670709697,-19.290303,mobile,Australia
1768023745000000,1768023744690749,-0.309251,desktop,Australia
1768023747000000,1768023747068799,0.068799,desktop,Australia
1768023880000000,1768023879841801,-0.158199,mobile,Australia
1768023978000000,1768023978328989,0.328989,desktop,Australia
1768024057000000,1768024056422036,-0.577964,desktop,Australia
1768024064000000,1768024063834821,-0.165179,desktop,Australia
1768024070000000,1768024070400087,0.400087,mobile,Australia
1768024072000000,1768024071693504,-0.306496,desktop,Australia
1768024118000000,1768024117744453,-0.255547,mobile,Australia
1768024131000000,1768024131048179,0.048179,mobile,Australia
1768024135000000,1768024134975764,-0.024236,mobile,Australia
1768024175000000,1768024174884647,-0.115353,desktop,Australia
1768024198000000,1768024198194687,0.194687,desktop,Australia
1768024201000000,1768024201031217,0.031217,mobile,Australia
1768024250000000,1768024250085573,0.085573,mobile,Australia
1768024351000000,1768024350702936,-0.297064,mobile,Australia
1768024374000000,1768024374073012,0.073012,desktop,Australia
1768024386000000,1768024383891802,-2.108198,desktop,India
1768024525000000,1768024524622765,-0.377235,desktop,Australia
1768024607000000,1768024607150290,0.15029,mobile,Australia
1768024631000000,1768024631297554,0.297554,mobile,Australia
1768024665000000,1768024665068529,0.068529,mobile,Australia
1768024701000000,1768024700759985,-0.240015,desktop,Australia
1768024704000000,1768024704436666,0.436666,mobile,Australia
1768024719000000,1768024718840499,-0.159501,mobile,Australia
1768024749000000,1768024747961871,-1.038129,desktop,Australia
1768024753000000,1768024753025303,0.025303,mobile,Australia
1768024814000000,1768024814182069,0.182069,mobile,Australia
1768024819000000,1768024818753979,-0.246021,mobile,Australia
1768024864000000,1768024863484955,-0.515045,mobile,United States
1768024874000000,1768024873869494,-0.130506,desktop,Australia
1768024881000000,1768024881532189,0.532189,mobile,Australia
1768024953000000,1768024953831248,0.831248,desktop,Australia
1768024956000000,1768024956485097,0.485097,mobile,Australia
1768024993000000,1768024993491760,0.49176,desktop,Australia
1768024997000000,1768024996687802,-0.312198,mobile,Australia
1768025020000000,1768025018984956,-1.015044,mobile,Sweden
1768025026000000,1768025026376616,0.376616,desktop,Australia
1768025049000000,1768025048478416,-0.521584,mobile,United States
1768025068000000,1768025068013502,0.013502,mobile,Australia
1768025188000000,1768025187793413,-0.206587,desktop,Saudi Arabia
1768025196000000,1768025195966989,-0.033011,mobile,Australia
1768025287000000,1768025286628555,-0.371445,desktop,Australia
1768025291000000,1768025290855051,-0.144949,desktop,India
1768025318000000,1768025317912312,-0.087688,desktop,Australia
1768025398000000,1768025394116665,-3.883335,desktop,China
1768025458000000,1768025458373824,0.373824,desktop,Australia
1768025470000000,1768025469852380,-0.14762,mobile,Australia
1768025474000000,1768025473677888,-0.322112,mobile,Australia
1768025579000000,1768025579183132,0.183132,desktop,Australia
1768025590000000,1768025590260065,0.260065,mobile,Australia
1768025600000000,1768025600022140,0.02214,mobile,Australia
1768025856000000,1768025855302222,-0.697778,desktop,Australia
1768025865000000,1768025855302222,-9.697778,desktop,Australia
1768025866000000,1768025866102380,0.10238,mobile,Australia
1768026073000000,1768026073578268,0.578268,mobile,Australia
1768026116000000,1768026116010516,0.010516,tablet,Australia
1768026123000000,1768026122413464,-0.586536,desktop,India
1768026147000000,1768026146830574,-0.169426,mobile,Australia
1768026229000000,1768026228780591,-0.219409,mobile,Australia
1768026241000000,1768026240831759,-0.168241,mobile,Australia
1768026309000000,1768026308635712,-0.364288,mobile,Australia
1768026314000000,1768026313691922,-0.308078,desktop,India
1768026392000000,1768026392289511,0.289511,desktop,Australia
1768026445000000,1768026445448482,0.448482,desktop,Australia
1768026554000000,1768026555754975,1.754975,desktop,Australia
1768026712000000,1768026736936944,24.936944,mobile,Australia
1768026736000000,1768026736936944,0.936944,mobile,Australia
1768026831000000,1768026830384512,-0.615488,mobile,Australia
1768027007000000,1768027006758153,-0.241847,mobile,Australia
1768027044000000,1768027045360042,1.360042,mobile,India
1768027093000000,1768027093469824,0.469824,desktop,Australia
1768027097000000,1768027096610239,-0.389761,mobile,Australia
1768027102000000,1768027106620886,4.620886,desktop,China
1768027341000000,1768027341207975,0.207975,desktop,Australia
1768027424000000,1768027423532505,-0.467495,mobile,Australia
1768027427000000,1768027427081760,0.08176,desktop,Australia
1768027462000000,1768027461249714,-0.750286,mobile,Ireland
1768027493000000,1768027492118121,-0.881879,mobile,Ireland
1768027498000000,1768027497951562,-0.048438,desktop,Australia
1768027508000000,1768027508399474,0.399474,mobile,Australia
1768027533000000,1768027533141548,0.141548,mobile,Australia
1768027587000000,1768027587086364,0.086364,mobile,Australia
1768027593000000,1768027593523435,0.523435,desktop,Australia
1768027623000000,1768027622989444,-0.010556,mobile,United States
1768027671000000,1768027670557132,-0.442868,desktop,Vietnam
1768027671000000,1768027670910883,-0.089117,desktop,Australia
1768027718000000,1768027717783461,-0.216539,desktop,Australia
1768027753000000,1768027753303407,0.303407,desktop,Philippines
1768027767000000,1768027767418414,0.418414,mobile,Australia
1768027809000000,1768027809415055,0.415055,mobile,Australia
1768027939000000,1768027938814521,-0.185479,mobile,Australia
1768027961000000,1768027961106183,0.106183,mobile,Australia
1768028001000000,1768028000801951,-0.198049,mobile,Australia
1768028028000000,1768028028099751,0.099751,mobile,Australia
1768028037000000,1768028036834807,-0.165193,desktop,Australia
1768028093000000,1768028092435707,-0.564293,mobile,Australia
1768028140000000,1768028139701760,-0.29824,mobile,Australia
1768028143000000,1768028143344176,0.344176,desktop,Australia
1768028177000000,1768028176743824,-0.256176,desktop,Australia
1768028212000000,1768028211984010,-0.01599,mobile,Australia
1768028256000000,1768028256298181,0.298181,mobile,Australia
1768028306000000,1768028305838467,-0.161533,desktop,Australia
1768028323000000,1768028323190848,0.190848,mobile,Australia
1768028359000000,1768028359023459,0.023459,desktop,Australia
1768028437000000,1768028437223083,0.223083,desktop,Australia
1768028442000000,1768028437223083,-4.776917,desktop,Australia
1768028463000000,1768028462490221,-0.509779,mobile,Australia
1768028481000000,1768028462490221,-18.509779,mobile,Australia
1768028578000000,1768028578055385,0.055385,desktop,Australia
1768028583000000,1768028583422520,0.42252,mobile,Australia
1768028592000000,1768028591675395,-0.324605,mobile,Australia
1768028617000000,1768028616546142,-0.453858,mobile,Australia
1768028679000000,1768028678702379,-0.297621,mobile,Australia
1768028790000000,1768028790927626,0.927626,desktop,Australia
1768028909000000,1768028908402522,-0.597478,mobile,India
1768028918000000,1768028917544018,-0.455982,desktop,Australia
1768028922000000,1768028921457265,-0.542735,mobile,India
1768028928000000,1768028928233352,0.233352,desktop,Australia
1768028975000000,1768028975155847,0.155847,mobile,Australia
1768028989000000,1768028989248583,0.248583,desktop,Australia
1768028994000000,1768028993470050,-0.52995,mobile,Australia
1768029005000000,1768029005228307,0.228307,mobile,Australia
1768029117000000,1768029116013272,-0.986728,desktop,United States
1768029148000000,1768029147762584,-0.237416,mobile,Australia
1768029151000000,1768029151099142,0.099142,desktop,India
1768029215000000,1768029215057576,0.057576,desktop,Australia
1768029231000000,1768029233479822,2.479822,desktop,China
1768029332000000,1768029331806436,-0.193564,desktop,Australia
1768029358000000,1768029358219298,0.219298,desktop,China
1768029421000000,1768029420278252,-0.721748,desktop,Australia
1768029530000000,1768029529626982,-0.373018,desktop,Australia
1768029581000000,1768029580961328,-0.038672,mobile,Australia
1768029734000000,1768029714550251,-19.449749,desktop,India
1768029773000000,1768029773122839,0.122839,desktop,Australia
1768029953000000,1768029953229964,0.229964,desktop,Thailand
1768030138000000,1768030138539462,0.539462,mobile,India
1768030170000000,1768030170296471,0.296471,mobile,Australia
1768030252000000,1768030251838669,-0.161331,desktop,Philippines
1768030312000000,1768030311748448,-0.251552,desktop,Australia
1768030340000000,1768030339348694,-0.651306,mobile,India
1768030385000000,1768030384668912,-0.331088,mobile,Australia
1768030447000000,1768030445062833,-1.937167,desktop,China
1768030471000000,1768030471190035,0.190035,mobile,Australia
1768030575000000,1768030574258682,-0.741318,desktop,India
1768030720000000,1768030921078623,201.078623,mobile,Australia
1768030750000000,1768030749601438,-0.398562,desktop,Taiwan
1768030810000000,1768030809940644,-0.059356,desktop,Australia
1768030966000000,1768030967678580,1.67858,mobile,Australia
1768031002000000,1768031000956496,-1.043504,desktop,India
1768031053000000,1768031052988925,-0.011075,mobile,Australia
1768031094000000,1768031092898863,-1.101137,desktop,Australia
1768031148000000,1768031148325924,0.325924,mobile,Australia
1768031267000000,1768031267201083,0.201083,desktop,Australia
1768031439000000,1768031438969574,-0.030426,desktop,Australia
1768031545000000,1768031545418686,0.418686,mobile,Australia
1768031666000000,1768031665700444,-0.299556,desktop,Australia
1768031679000000,1768031679487986,0.487986,mobile,Australia
1768031851000000,1768031850320237,-0.679763,mobile,Australia
1768031874000000,1768031874316114,0.316114,desktop,India
1768031919000000,1768031918987257,-0.012743,mobile,Australia
1768032152000000,1768032152249946,0.249946,mobile,Australia
1768032223000000,1768032222875936,-0.124064,desktop,Australia
1768032267000000,1768032267050881,0.050881,mobile,Australia
1768032276000000,1768032276078732,0.078732,desktop,Australia
1768032308000000,1768032307547523,-0.452477,mobile,India
1768032454000000,1768032453251082,-0.748918,desktop,India
1768032591000000,1768032590863226,-0.136774,mobile,Australia
1768032613000000,1768032613063231,0.063231,mobile,Australia
1768032666000000,1768032665656372,-0.343628,mobile,Australia
1768032676000000,1768032676040075,0.040075,mobile,Australia
1768032711000000,1768032711387208,0.387208,desktop,Australia
1768032723000000,1768032723595667,0.595667,mobile,Australia
1768032759000000,1768032758582235,-0.417765,mobile,Australia
1768032784000000,1768032783614977,-0.385023,mobile,Australia
1768032817000000,1768032817089261,0.089261,desktop,Australia
1768032870000000,1768032870241829,0.241829,desktop,Australia
1768032885000000,1768032885050891,0.050891,desktop,Australia
1768032916000000,1768032916022819,0.022819,mobile,Australia
1768033059000000,1768033059260604,0.260604,desktop,Australia
1768033200000000,1768033200343048,0.343048,mobile,Australia
1768033212000000,1768033214998885,2.998885,desktop,Australia
1768033214000000,1768033214998885,0.998885,desktop,Australia
1768033222000000,1768033222541447,0.541447,desktop,Australia
1768033228000000,1768033228001025,0.001025,mobile,Australia
1768033346000000,1768033345822237,-0.177763,mobile,Australia
1768033457000000,1768033456775521,-0.224479,mobile,Australia
1768033528000000,1768033527761364,-0.238636,mobile,Australia
1768033556000000,1768033556796009,0.796009,mobile,Australia
1768033669000000,1768033845109164,176.109164,desktop,China
1768033845000000,1768033845109164,0.109164,desktop,China
1768034054000000,1768034053746400,-0.2536,mobile,Australia
1768034141000000,1768034143007930,2.00793,desktop,Vietnam
1768034245000000,1768034244944599,-0.055401,mobile,Australia
1768034256000000,1768034255119652,-0.880348,mobile,Australia
1768034338000000,1768034338334774,0.334774,desktop,Australia
1768034342000000,1768034342213011,0.213011,mobile,Australia
1768034389000000,1768034389197065,0.197065,mobile,Australia
1768034420000000,1768034419746379,-0.253621,mobile,New Zealand
1768034469000000,1768034468840083,-0.159917,desktop,Australia
1768034646000000,1768034646347799,0.347799,mobile,Australia
1768034751000000,1768034750719920,-0.28008,mobile,Australia
1768034812000000,1768034812439723,0.439723,desktop,Australia
1768035020000000,1768035019675550,-0.32445,mobile,Australia
1768035042000000,1768035041922368,-0.077632,mobile,Vietnam
1768035150000000,1768035149843506,-0.156494,mobile,Australia
1768035213000000,1768035212558869,-0.441131,mobile,Australia
1768035305000000,1768035305251335,0.251335,mobile,Australia
1768035363000000,1768035363192449,0.192449,desktop,New Zealand
1768035602000000,1768035602311663,0.311663,mobile,Australia
1768035627000000,1768035627394876,0.394876,desktop,Australia
1768035705000000,1768035705520643,0.520643,mobile,Australia
1768035713000000,1768035712680323,-0.319677,desktop,Australia
1768035766000000,1768035765914623,-0.085377,desktop,India
1768036144000000,1768036143847455,-0.152545,mobile,Australia
1768036185000000,1768036184720494,-0.279506,mobile,Australia
1768036202000000,1768036201754557,-0.245443,desktop,Australia
1768036217000000,1768036218688860,1.68886,desktop,China
1768036252000000,1768036253058049,1.058049,desktop,China
1768036307000000,1768036307586493,0.586493,desktop,China
1768036370000000,1768036291168939,-78.831061,desktop,Australia
1768036397000000,1768036395541518,-1.458482,mobile,India
1768036445000000,1768036445048622,0.048622,mobile,Australia
1768036507000000,1768036506909402,-0.090598,tablet,Australia
1768036520000000,1768036519615895,-0.384105,mobile,Australia
1768036615000000,1768036614362368,-0.637632,mobile,Australia
1768036633000000,1768036632841382,-0.158618,mobile,Australia
1768036699000000,1768036697539246,-1.460754,desktop,Australia
1768036739000000,1768036737828902,-1.171098,desktop,Hong Kong
1768036784000000,1768036783697534,-0.302466,desktop,Belgium
1768036887000000,1768036887531281,0.531281,mobile,Australia
1768036930000000,1768036887531281,-42.468719,mobile,Australia
1768037071000000,1768037070557619,-0.442381,mobile,Australia
1768037193000000,1768037193092174,0.092174,mobile,Australia
1768037206000000,1768037206138947,0.138947,desktop,Australia
1768037356000000,1768037356313348,0.313348,tablet,Australia
1768037363000000,1768037363290276,0.290276,mobile,Australia
1768037366000000,1768037366146509,0.146509,mobile,Australia
1768037411000000,1768037411499775,0.499775,mobile,Australia
1768037447000000,1768037446517932,-0.482068,mobile,Australia
1768037484000000,1768037484306819,0.306819,desktop,Australia
1768037531000000,1768037531350836,0.350836,tablet,Australia
1768037563000000,1768037563477113,0.477113,mobile,Australia
1768037641000000,1768037640913657,-0.086343,mobile,Australia
1768037760000000,1768037759845562,-0.154438,mobile,Australia
1768037808000000,1768037808016672,0.016672,desktop,Australia
1768037875000000,1768037875009865,0.009865,mobile,India
1768037890000000,1768037889205265,-0.794735,desktop,Taiwan
1768037970000000,1768037970003282,0.003282,mobile,Australia
1768038043000000,1768038042792505,-0.207495,mobile,Australia
1768038225000000,1768038225727016,0.727016,desktop,Australia
1768038231000000,1768038230432038,-0.567962,desktop,Australia
1768038253000000,1768038252978491,-0.021509,desktop,Australia
1768038320000000,1768038320416942,0.416942,mobile,Australia
1768038436000000,1768038435901417,-0.098583,desktop,Philippines
1768038462000000,1768038462217602,0.217602,desktop,Australia
1768038470000000,1768038469990957,-0.009043,mobile,Australia
1768038557000000,1768038557236453,0.236453,mobile,Australia
1768038609000000,1768038609454317,0.454317,mobile,Australia
1768038616000000,1768038631495595,15.495595,desktop,Singapore
1768038767000000,1768038766829105,-0.170895,mobile,Australia
1768038795000000,1768038794566078,-0.433922,mobile,Australia
1768038819000000,1768038819368229,0.368229,desktop,Australia
1768038828000000,1768038828623592,0.623592,desktop,Australia
1768038854000000,1768038853575075,-0.424925,mobile,Australia
1768038859000000,1768038858417490,-0.58251,desktop,Australia
1768038935000000,1768038935497931,0.497931,mobile,Australia
1768039092000000,1768039092163003,0.163003,mobile,Australia
1768039159000000,1768039159170778,0.170778,mobile,Australia
1768039181000000,1768039180264443,-0.735557,desktop,India
1768039273000000,1768039272562940,-0.43706,desktop,Australia
1768039321000000,1768039320728887,-0.271113,mobile,India
1768039362000000,1768039362277006,0.277006,mobile,Australia
1768039395000000,1768039395234372,0.234372,desktop,Australia
1768039435000000,1768039434408927,-0.591073,mobile,Australia
1768039525000000,1768039525472856,0.472856,mobile,Australia
1768039674000000,1768039674501773,0.501773,desktop,Australia
1768039857000000,1768039855910867,-1.089133,desktop,China
1768039885000000,1768039884556266,-0.443734,mobile,Australia
1768039898000000,1768039897882376,-0.117624,mobile,Australia
1768039909000000,1768039908304964,-0.695036,desktop,Australia
1768039948000000,1768039946806493,-1.193507,desktop,Norway
1768040060000000,1768040059750556,-0.249444,desktop,Saudi Arabia
1768040291000000,1768040268835077,-22.164923,desktop,China
1768040310000000,1768040309711866,-0.288134,desktop,United Kingdom
1768040372000000,1768040391498928,19.498928,mobile,Australia
1768040392000000,1768040391498928,-0.501072,mobile,Australia
1768040778000000,1768040778896713,0.896713,mobile,Australia
1768040821000000,1768040820475244,-0.524756,mobile,Australia
1768040840000000,1768040839795239,-0.204761,mobile,Australia
1768040857000000,1768040857645542,0.645542,mobile,Australia
1768041014000000,1768041014083920,0.08392,mobile,New Zealand
1768041087000000,1768041087170671,0.170671,mobile,Australia
1768041142000000,1768041142059109,0.059109,desktop,Australia
1768041188000000,1768041188781191,0.781191,mobile,Australia
1768041356000000,1768041355242978,-0.757022,desktop,Sri Lanka
1768041417000000,1768041397975182,-19.024818,desktop,India
1768041464000000,1768041464118447,0.118447,mobile,Australia
1768041556000000,1768041556066759,0.066759,desktop,Australia
1768041649000000,1768041648632613,-0.367387,desktop,Australia
1768041674000000,1768041673992232,-0.007768,mobile,Australia
1768041770000000,1768041770489019,0.489019,mobile,Australia
1768041918000000,1768041917241316,-0.758684,mobile,India
1768041962000000,1768041961485074,-0.514926,mobile,Australia
1768041977000000,1768041976346137,-0.653863,desktop,Australia
1768041994000000,1768041993945200,-0.0548,desktop,Australia
1768042039000000,1768042039556271,0.556271,desktop,Australia
1768042202000000,1768042201828166,-0.171834,desktop,Australia
1768042281000000,1768042281171008,0.171008,mobile,Australia
1768042337000000,1768042337014741,0.014741,mobile,Australia
1768042387000000,1768042387410767,0.410767,mobile,Australia
1768042444000000,1768042443714525,-0.285475,mobile,Australia
1768042458000000,1768042457609784,-0.390216,mobile,Australia
1768042587000000,1768042586639724,-0.360276,mobile,Australia
1768042703000000,1768042702735500,-0.2645,mobile,Australia
1768042764000000,1768042764282793,0.282793,mobile,Australia
1768042813000000,1768042813055550,0.05555,desktop,Australia
1768042850000000,1768042849403529,-0.596471,desktop,India
1768042855000000,1768042854582069,-0.417931,mobile,Australia
1768042870000000,1768042870001389,0.001389,mobile,Australia
1768042950000000,1768042951472539,1.472539,mobile,Australia
1768042956000000,1768042956012485,0.012485,mobile,Australia
1768043005000000,1768043005509436,0.509436,mobile,Australia
1768043137000000,1768043136646417,-0.353583,mobile,India
1768043179000000,1768043179346874,0.346874,mobile,Australia
1768043191000000,1768043190788696,-0.211304,mobile,Australia
1768043195000000,1768043194583457,-0.416543,tablet,Australia
1768043246000000,1768043245627983,-0.372017,desktop,Australia
1768043277000000,1768043275197259,-1.802741,desktop,Vietnam
1768043284000000,1768043283689440,-0.31056,desktop,Australia
1768043477000000,1768043477567456,0.567456,mobile,Australia
1768043495000000,1768043657858591,162.858591,desktop,China
1768043648000000,1768043648476386,0.476386,mobile,Australia
1768043652000000,1768043651480118,-0.519882,mobile,Australia
1768043658000000,1768043657858591,-0.141409,desktop,China
1768043711000000,1768043711104708,0.104708,desktop,Australia
1768043713000000,1768043713891185,0.891185,mobile,India
1768043719000000,1768043719192543,0.192543,desktop,Australia
1768043783000000,1768043782365228,-0.634772,desktop,India
1768043817000000,1768043817061566,0.061566,desktop,United States
1768043925000000,1768043925174061,0.174061,mobile,Australia
1768043928000000,1768043927111918,-0.888082,desktop,India
1768043989000000,1768043989380294,0.380294,desktop,Australia
1768044021000000,1768044020625198,-0.374802,mobile,Australia
1768044118000000,1768044118374092,0.374092,mobile,Australia
1768044201000000,1768044200539840,-0.46016,tablet,Australia
1768044219000000,1768044219173941,0.173941,mobile,Australia
1768044280000000,1768044280146480,0.14648,desktop,Australia
1768044331000000,1768044330687780,-0.31222,mobile,Australia
1768044459000000,1768044459468485,0.468485,desktop,Australia
1768044529000000,1768044529006415,0.006415,desktop,Australia
1768044569000000,1768044569301258,0.301258,mobile,Australia
1768044725000000,1768044724422369,-0.577631,desktop,Sri Lanka
1768044840000000,1768044840232740,0.23274,mobile,Australia
1768044855000000,1768044855245848,0.245848,mobile,Australia
1768045069000000,1768045069175944,0.175944,mobile,Australia
1768045285000000,1768045284480776,-0.519224,desktop,United Arab Emirates
1768045290000000,1768045289548677,-0.451323,mobile,Australia
1768045293000000,1768045293282518,0.282518,mobile,Australia
1768045328000000,1768045326227024,-1.772976,desktop,Hong Kong
1768045370000000,1768045370411908,0.411908,mobile,Australia
1768045379000000,1768045378924543,-0.075457,mobile,Australia
1768045514000000,1768045513220086,-0.779914,desktop,Australia
1768045624000000,1768045625064817,1.064817,desktop,Australia
1768045646000000,1768045646481057,0.481057,desktop,Australia
1768045649000000,1768045649045428,0.045428,mobile,Australia
1768045723000000,1768045722442635,-0.557365,mobile,Australia
1768045745000000,1768045745330775,0.330775,mobile,Australia
1768045797000000,1768045797613167,0.613167,desktop,Australia
1768045822000000,1768045823448280,1.44828,desktop,Australia
1768045959000000,1768045959168215,0.168215,mobile,Australia
1768046411000000,1768046410689204,-0.310796,mobile,Australia
1768046437000000,1768046436881803,-0.118197,desktop,Vietnam
1768046439000000,1768046438886795,-0.113205,desktop,Australia
1768046459000000,1768046465715578,6.715578,mobile,Australia
1768046472000000,1768046471867003,-0.132997,mobile,Australia
1768046734000000,1768046734321740,0.32174,desktop,Australia
1768046777000000,1768046778007499,1.007499,desktop,China
1768046926000000,1768046925899106,-0.100894,mobile,Australia
1768046934000000,1768046934002346,0.002346,mobile,Australia
1768046965000000,1768046965271536,0.271536,desktop,Australia
1768046969000000,1768046969483085,0.483085,mobile,Australia
1768047080000000,1768047083094396,3.094396,desktop,China
1768047088000000,1768047087746096,-0.253904,mobile,India
1768047123000000,1768047123122532,0.122532,mobile,Australia
1768047143000000,1768047142663414,-0.336586,desktop,Saudi Arabia
1768047242000000,1768047241879399,-0.120601,mobile,Australia
1768047257000000,1768047256809101,-0.190899,mobile,Australia
1768047338000000,1768047337684171,-0.315829,mobile,Australia
1768047403000000,1768047402514208,-0.485792,desktop,Saudi Arabia
1768047408000000,1768047406370472,-1.629528,desktop,United States
1768047455000000,1768047455332318,0.332318,desktop,United States
1768047540000000,1768047608193214,68.193214,desktop,United States
1768047607000000,1768047608193214,1.193214,desktop,United States
1768047614000000,1768047613437753,-0.562247,desktop,United States
1768047630000000,1768047629529205,-0.470795,desktop,China
1768047706000000,1768047706600506,0.600506,mobile,Australia
1768047714000000,1768047713098457,-0.901543,desktop,United States
1768048067000000,1768048067049303,0.049303,desktop,United Arab Emirates
1768048336000000,1768048337225582,1.225582,mobile,Australia
1768048432000000,1768048431406368,-0.593632,mobile,Australia
1768048456000000,1768048456084662,0.084662,tablet,Australia
1768048632000000,1768048631975670,-0.02433,desktop,Australia
1768048648000000,1768048647609764,-0.390236,mobile,Australia
1768048705000000,1768048704161144,-0.838856,desktop,India
1768048720000000,1768048720982953,0.982953,desktop,Australia
1768048809000000,1768048809218784,0.218784,mobile,Australia
1768049214000000,1768049212761024,-1.238976,desktop,Spain
1768049216000000,1768049215990444,-0.009556,mobile,Australia
1768049414000000,1768049412915864,-1.084136,mobile,United Kingdom
1768049517000000,1768049516904600,-0.0954,mobile,Australia
1768049630000000,1768049629828366,-0.171634,desktop,Australia
1768049737000000,1768049737313241,0.313241,mobile,Australia
1768050170000000,1768050170143647,0.143647,mobile,Australia
1768050311000000,1768050310913006,-0.086994,desktop,China
1768050510000000,1768050510174449,0.174449,desktop,China
1768050567000000,1768050563602592,-3.397408,desktop,China
1768050613000000,1768050613403969,0.403969,mobile,Australia
1768050625000000,1768050625582835,0.582835,desktop,Australia
1768050731000000,1768050730556335,-0.443665,mobile,United Kingdom
1768050751000000,1768050751006090,0.00609,mobile,India
1768050790000000,1768050789799815,-0.200185,mobile,India
1768050886000000,1768050885083140,-0.91686,desktop,China
1768050899000000,1768050899322962,0.322962,desktop,Australia
1768050968000000,1768050968244441,0.244441,mobile,Australia
1768051415000000,1768051414094943,-0.905057,mobile,India
1768051472000000,1768051470809228,-1.190772,mobile,India
1768051685000000,1768051684319015,-0.680985,desktop,United Kingdom
1768051770000000,1768051769512196,-0.487804,desktop,Australia
1768052131000000,1768052131931861,0.931861,desktop,India
1768052307000000,1768052307018233,0.018233,mobile,Australia
1768052335000000,1768052333951480,-1.04852,mobile,United Kingdom
1768052346000000,1768052345926175,-0.073825,desktop,Vietnam
1768052380000000,1768052379136022,-0.863978,mobile,Australia
1768052588000000,1768052588829273,0.829273,desktop,Australia
1768052620000000,1768052618717085,-1.282915,desktop,Saudi Arabia
1768053339000000,1768053338546845,-0.453155,mobile,Australia
1768053477000000,1768053476780541,-0.219459,mobile,Australia
1768053626000000,1768053626324464,0.324464,desktop,Australia
1768053830000000,1768053829201487,-0.798513,mobile,Australia
1768053989000000,1768053988541588,-0.458412,mobile,United Kingdom
1768054318000000,1768054482705987,164.705987,desktop,China
1768054478000000,1768054476980517,-1.019483,mobile,United Arab Emirates
1768054753000000,1768054753039866,0.039866,desktop,United Arab Emirates
1768054784000000,1768054783090613,-0.909387,desktop,China
1768055033000000,1768055032650196,-0.349804,mobile,Australia
1768055272000000,1768055272087136,0.087136,desktop,Australia
1768055350000000,1768055350319497,0.319497,mobile,Australia
1768055778000000,1768055777712078,-0.287922,mobile,Australia
1768056882000000,1768056880902140,-1.09786,desktop,Thailand
1768057651000000,1768057650217807,-0.782193,desktop,China
1768057781000000,1768057726412844,-54.587156,desktop,China
1768057811000000,1768057810771415,-0.228585,mobile,Australia
1768058155000000,1768058154874969,-0.125031,desktop,United Arab Emirates
1768058178000000,1768058177678215,-0.321785,mobile,India
1768058277000000,1768058276229822,-0.770178,mobile,United Kingdom
1768058662000000,1768058662531768,0.531768,mobile,Australia
1768059548000000,1768059547831377,-0.168623,mobile,Australia
1768059663000000,1768059662406501,-0.593499,desktop,Vietnam
1768059836000000,1768059835581585,-0.418415,mobile,Australia
1768060727000000,1768060726910955,-0.089045,desktop,Egypt
1768060855000000,1768060855032180,0.03218,mobile,Australia
1768060930000000,1768060929606009,-0.393991,mobile,India
1768061019000000,1768061022629518,3.629518,desktop,South Africa
1768061047000000,1768061046965615,-0.034385,mobile,Australia
1768061131000000,1768061130790583,-0.209417,mobile,New Zealand
1768061139000000,1768061139082222,0.082222,desktop,Australia
1768061180000000,1768061179747140,-0.25286,desktop,China
1768061189000000,1768061188229703,-0.770297,desktop,China
